INFO    2021-10-16 12:25:01,619 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-17 12:21:11,057 [http-nio-8086-exec-51] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 12:21:14,056 [http-nio-8086-exec-55] vegetablesshop.controller.LoginController  - Get information of product has id: 1c0dbf5a-c8a7-461a-bad7-fa78a10c95ba successfully!
INFO    2021-10-17 12:23:00,881 [http-nio-8086-exec-58] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:23:12,454 [http-nio-8086-exec-57] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:23:45,944 [http-nio-8086-exec-53] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:24:32,568 [http-nio-8086-exec-59] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:24:37,453 [http-nio-8086-exec-57] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 12:24:40,312 [http-nio-8086-exec-54] vegetablesshop.controller.LoginController  - Get information of product has id: 18581517 successfully!
INFO    2021-10-17 12:24:49,991 [http-nio-8086-exec-57] vegetablesshop.controller.LoginController  - Get information of product has id: 12515190 successfully!
INFO    2021-10-17 12:26:40,773 [http-nio-8086-exec-51] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:29:26,929 [http-nio-8086-exec-65] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:46:22,465 [http-nio-8086-exec-69] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:46:30,338 [http-nio-8086-exec-75] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:46:56,482 [http-nio-8086-exec-2] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-17 12:46:58,872 [http-nio-8086-exec-6] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:47:29,640 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:49:09,708 [http-nio-8086-exec-4] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:49:21,050 [http-nio-8086-exec-11] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:49:59,363 [http-nio-8086-exec-16] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:50:45,694 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:51:12,744 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:51:41,187 [http-nio-8086-exec-11] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:51:47,711 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 12:51:58,228 [http-nio-8086-exec-15] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:52:12,186 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:52:13,816 [http-nio-8086-exec-12] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:52:38,711 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:52:42,761 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:54:38,196 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:54:47,238 [http-nio-8086-exec-19] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:54:49,187 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:55:05,189 [http-nio-8086-exec-17] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:55:06,797 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:55:16,404 [http-nio-8086-exec-19] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:55:18,525 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:55:51,332 [http-nio-8086-exec-17] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:56:11,849 [http-nio-8086-exec-15] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:56:13,679 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:56:22,598 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:56:49,094 [http-nio-8086-exec-17] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 12:56:52,409 [http-nio-8086-exec-16] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:58:04,287 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Get information of product has id: c43bdd6b-8454-4973-a814-92baf50f03ec successfully!
INFO    2021-10-17 12:58:41,017 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 12:59:32,993 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:00:38,844 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:00:55,013 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:01:18,029 [http-nio-8086-exec-11] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:01:19,372 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Get information of product has id: null successfully!
INFO    2021-10-17 13:01:21,044 [http-nio-8086-exec-19] vegetablesshop.controller.LoginController  - Get information of product has id: null successfully!
INFO    2021-10-17 13:01:29,424 [http-nio-8086-exec-12] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 13:01:34,183 [http-nio-8086-exec-18] vegetablesshop.controller.LoginController  - Get information of product has id: 99483c00-2dec-4a62-b67d-bb99279a1b5e successfully!
INFO    2021-10-17 13:01:39,724 [http-nio-8086-exec-20] vegetablesshop.controller.LoginController  - Get information of product has id: null successfully!
INFO    2021-10-17 13:02:11,808 [http-nio-8086-exec-16] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:02:18,808 [http-nio-8086-exec-17] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 13:07:15,255 [http-nio-8086-exec-15] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 13:07:23,740 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 13:07:42,971 [http-nio-8086-exec-13] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-17 13:07:48,180 [http-nio-8086-exec-12] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 14:51:04,129 [http-nio-8086-exec-10] vegetablesshop.controller.LoginController  - Login user success!
INFO    2021-10-17 14:51:07,768 [http-nio-8086-exec-3] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:51:21,239 [http-nio-8086-exec-6] vegetablesshop.controller.LoginController  - Get information of product has id: 12515619 successfully!
INFO    2021-10-17 14:51:24,065 [http-nio-8086-exec-5] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:51:39,854 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Access VN Pay checkout function successfully!
ERROR   2021-10-17 14:53:07,454 [http-nio-8086-exec-8] vegetablesshop.controller.LoginController  - Error at VNPayCheckoutController: java.lang.NullPointerException
INFO    2021-10-17 14:55:56,924 [http-nio-8086-exec-14] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:56:00,411 [http-nio-8086-exec-25] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:56:08,782 [http-nio-8086-exec-27] vegetablesshop.controller.LoginController  - Login to checkout success!
INFO    2021-10-17 14:56:14,780 [http-nio-8086-exec-28] vegetablesshop.controller.LoginController  - Access VN Pay checkout function successfully!
INFO    2021-10-17 14:57:03,353 [http-nio-8086-exec-16] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:58:00,396 [http-nio-8086-exec-28] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 14:58:08,493 [http-nio-8086-exec-32] vegetablesshop.controller.LoginController  - Login to checkout success!
INFO    2021-10-17 14:58:14,445 [http-nio-8086-exec-39] vegetablesshop.controller.LoginController  - Access VN Pay checkout function successfully!
INFO    2021-10-17 14:59:35,132 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Insert order has order id: 211bb7bf-f215-463f-bc20-784ce61e0d34successfully!
INFO    2021-10-17 14:59:35,157 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Minus product has product id: 12515619 and minus: 1 successfully
INFO    2021-10-17 14:59:35,171 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Insert order detail has id: 211bb7bf-f215-463f-bc20-784ce61e0d34 successfully
INFO    2021-10-17 14:59:35,346 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Insert shipping info has id: 211bb7bf-f215-463f-bc20-784ce61e0d34 successfully
INFO    2021-10-17 15:00:21,720 [http-nio-8086-exec-37] vegetablesshop.controller.LoginController  - Logout successfully!
INFO    2021-10-17 15:00:25,669 [http-nio-8086-exec-41] vegetablesshop.controller.LoginController  - Login admin success!
INFO    2021-10-17 15:00:27,885 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 16:59:33,221 [http-nio-8086-exec-41] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 16:59:55,090 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 17:00:06,720 [http-nio-8086-exec-35] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 17:00:09,338 [http-nio-8086-exec-34] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-17 17:00:26,344 [http-nio-8086-exec-43] vegetablesshop.controller.LoginController  - Admin get all product list successfully!
INFO    2021-10-17 17:00:27,373 [http-nio-8086-exec-38] vegetablesshop.controller.LoginController  - Get information of product has id: 12415121 successfully!
INFO    2021-10-17 18:18:56,332 [http-nio-8086-exec-4] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 18:19:00,113 [http-nio-8086-exec-8] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 18:19:01,292 [http-nio-8086-exec-3] vegetablesshop.controller.LoginController  - Add to cart product id: 12515619 successfully!
INFO    2021-10-17 18:19:02,268 [http-nio-8086-exec-11] vegetablesshop.controller.LoginController  - Get product list successfully!
INFO    2021-10-17 18:19:07,274 [http-nio-8086-exec-8] vegetablesshop.controller.LoginController  - Update cart successfully!
INFO    2021-10-17 18:19:08,436 [http-nio-8086-exec-15] vegetablesshop.controller.LoginController  - Update cart successfully!
